Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
899.65	71.85	71.82	3.51
900.65	71.86	71.81	3.51
901.65	71.84	71.77	3.51
902.65	71.82	71.74	3.51
903.65	71.81	71.71	3.51
904.65	71.82	71.72	3.51
905.65	71.79	71.70	3.51
906.65	71.75	71.66	3.51
907.65	71.76	71.67	3.51
908.65	71.74	71.67	3.51
909.65	71.69	71.64	3.51
910.65	71.66	71.62	3.51
911.65	71.68	71.62	3.51
912.65	71.64	71.61	3.51
913.65	71.64	71.59	1.98
914.65	71.68	71.59	3.51
915.65	71.67	71.60	3.51
916.65	71.66	71.57	3.51
917.65	71.65	71.58	3.51
918.65	71.67	71.60	3.51
919.65	71.70	71.62	1.98
920.65	71.70	71.65	5.04
921.65	71.72	71.66	3.51
922.65	71.75	71.67	3.51
923.65	71.80	71.71	3.51
924.65	71.74	71.70	3.51
925.65	71.74	71.73	3.51
926.65	71.79	71.76	3.51
927.65	71.77	71.78	3.51
928.65	71.77	71.78	3.51
929.65	71.76	71.79	1.98
930.65	71.73	71.80	5.04
931.65	71.76	71.80	1.98
932.65	71.68	71.77	3.51
933.65	71.69	71.76	3.51
934.65	71.69	71.78	1.98
935.65	71.67	71.79	3.51
936.65	71.64	71.76	3.51
937.65	71.63	71.72	3.51
938.65	71.65	71.70	1.98
939.65	71.59	71.65	3.51
940.65	71.61	71.62	3.51
941.65	71.60	71.61	1.98
942.65	71.58	71.60	3.51
943.65	71.58	71.61	3.51
944.65	71.55	71.56	3.51
945.65	71.54	71.58	3.51
946.65	71.52	71.56	3.51
947.65	71.54	71.59	3.51
948.65	71.52	71.60	3.51
949.65	71.54	71.63	3.51
950.65	71.51	71.61	3.51
951.65	71.53	71.60	3.51
952.65	71.51	71.60	3.51
953.65	71.53	71.59	3.51
954.65	71.51	71.55	3.51
955.65	71.49	71.57	1.98
956.65	71.44	71.56	3.51
957.65	71.46	71.60	3.51
958.65	71.43	71.56	3.51
959.65	71.43	71.55	3.51
960.65	71.40	71.53	3.51
961.65	71.41	71.52	3.51
962.65	71.41	71.50	3.51
963.65	71.42	71.48	1.98
964.65	71.43	71.46	1.98
965.65	71.46	71.44	1.98
966.65	71.47	71.45	3.51
967.65	71.47	71.41	3.51
968.65	71.47	71.39	3.51
969.65	71.55	71.39	3.51
970.65	71.54	71.37	3.51
971.65	71.57	71.35	3.51
972.65	71.55	71.36	3.51
973.65	71.58	71.38	3.51
974.65	71.58	71.35	3.51
975.65	71.58	71.33	1.98
976.65	71.57	71.33	3.51
977.65	71.59	71.32	3.51
978.65	71.54	71.28	3.51
979.65	71.52	71.28	3.51
980.65	71.53	71.31	3.51
981.65	71.50	71.27	3.51
982.65	71.49	71.29	3.51
983.65	71.46	71.27	3.51
984.65	71.46	71.28	3.51
985.65	71.46	71.26	3.51
986.65	71.43	71.28	3.51
987.65	71.44	71.26	3.51
988.65	71.41	71.27	3.51
989.65	71.36	71.24	3.51
990.65	71.36	71.27	3.51
991.65	71.31	71.24	3.51
992.65	71.31	71.26	1.98
993.65	71.30	71.25	3.51
994.65	71.30	71.27	3.51
995.65	71.28	71.27	3.51
996.65	71.28	71.25	3.51
997.65	71.31	71.29	3.51
998.65	71.30	71.30	3.51
999.65	71.31	71.29	3.51
1000.65	71.29	71.26	3.51
1001.65	71.33	71.29	3.51
1002.65	71.30	71.31	3.51
1003.65	71.31	71.31	3.51
1004.65	71.26	71.26	3.51
1005.65	71.25	71.27	3.51
1006.65	71.22	71.25	3.51
1007.65	71.22	71.28	1.98
1008.65	71.23	71.26	3.51
1009.65	71.16	71.24	3.51
1010.65	71.19	71.24	3.51
1011.65	71.19	71.24	3.51
1012.65	71.15	71.20	1.98
1013.65	71.14	71.21	3.51
1014.65	71.17	71.21	1.98
1015.65	71.18	71.21	1.98
1016.65	71.19	71.18	3.51
1017.65	71.22	71.20	3.51
1018.65	71.23	71.20	3.51
1019.65	71.25	71.19	3.51
1020.65	71.24	71.15	3.51
1021.65	71.23	71.14	3.51
1022.65	71.21	71.14	1.98
1023.65	71.20	71.12	3.51
1024.65	71.18	71.10	3.51
1025.65	71.21	71.10	3.51
1026.65	71.18	71.07	3.51
1027.65	71.20	71.05	1.98
1028.65	71.15	70.98	3.51
1029.65	71.20	70.96	3.51
1030.65	71.20	70.91	3.51
1031.65	71.21	70.89	3.51
1032.65	71.22	70.86	3.51
1033.65	71.20	70.80	3.51
1034.65	71.25	70.82	1.98
1035.65	71.24	70.80	3.51
1036.65	71.21	70.78	3.51
1037.65	71.24	70.78	3.51
1038.65	71.22	70.78	3.51
1039.65	71.21	70.78	3.51
1040.65	71.20	70.77	3.51
1041.65	71.21	70.76	3.51
1042.65	71.18	70.77	3.51
1043.65	71.17	70.76	3.51
1044.65	71.15	70.73	3.51
1045.65	71.15	70.71	3.51
1046.65	71.11	70.65	3.51
1047.65	71.10	70.57	3.51
1048.65	71.11	70.51	3.51
1049.65	71.07	70.36	3.51
1050.65	71.09	70.25	3.51
1051.65	71.06	70.00	3.51
1052.65	71.04	69.68	3.51
1053.65	70.98	69.11	3.51
1054.65	70.97	68.46	3.51
1055.65	70.93	67.73	1.98
1056.65	70.90	67.09	3.51
1057.65	70.93	66.57	3.51
1058.65	70.89	66.05	1.98
1059.65	70.86	65.62	1.98
1060.65	70.90	65.22	3.51
1061.65	70.85	64.82	3.51
1062.65	70.87	64.47	3.51
1063.65	70.86	64.08	3.51
1064.65	70.90	63.79	3.51
1065.65	70.86	63.44	1.98
1066.65	70.85	63.08	3.51
1067.65	70.86	62.80	1.98
1068.65	70.88	62.52	3.51
1069.65	70.86	62.25	3.51
1070.65	70.80	61.93	3.51
1071.65	70.80	61.71	3.51
1072.65	70.80	61.42	3.51
1073.65	70.77	61.14	3.51
1074.65	70.78	60.88	3.51
1075.65	70.74	60.63	3.51
1076.65	70.73	60.40	3.51
1077.65	70.72	60.15	3.51
1078.65	70.70	59.91	3.51
1079.65	70.66	59.70	1.98
1080.65	70.65	59.52	3.51
1081.65	70.66	59.32	3.51
1082.65	70.65	59.15	3.51
1083.65	70.65	59.01	3.51
1084.65	70.64	58.85	1.98
1085.65	70.61	58.70	3.51
1086.65	70.59	58.61	3.51
1087.65	70.62	58.50	3.51
1088.65	70.61	58.38	3.51
1089.65	70.63	58.30	3.51
1090.65	70.62	58.18	3.51
1091.65	70.61	58.08	3.51
1092.65	70.57	58.00	3.51
1093.65	70.49	57.89	3.51
1094.65	70.47	57.82	3.51
1095.65	70.27	57.70	3.51
1096.65	69.97	57.59	3.51
1097.65	69.48	57.47	3.51
1098.65	68.92	57.42	3.51
1099.65	68.18	57.31	3.51
1100.65	67.63	57.26	3.51
1101.65	67.04	57.15	1.98
1102.65	66.60	57.09	1.98
1103.65	66.24	57.01	3.51
1104.65	65.87	56.91	3.51
1105.65	65.59	56.85	3.51
1106.65	65.28	56.79	3.51
1107.65	65.01	56.67	3.51
1108.65	64.73	56.59	3.51
1109.65	64.47	56.49	1.98
1110.65	64.21	56.41	1.98
1111.65	63.99	56.34	3.51
1112.65	63.68	56.23	1.98
1113.65	63.41	56.13	1.98
1114.65	63.14	56.07	1.98
1115.65	62.88	55.96	3.51
1116.65	62.59	55.90	3.51
1117.65	62.35	55.82	3.51
1118.65	62.05	55.70	3.51
1119.65	61.81	55.67	3.51
1120.65	61.51	55.55	3.51
1121.65	61.28	55.49	1.98
1122.65	61.00	55.40	3.51
1123.65	60.82	55.37	3.51
1124.65	60.61	55.29	3.51
1125.65	60.36	55.20	3.51
1126.65	60.17	55.16	3.51
1127.65	59.97	55.06	3.51
1128.65	59.76	55.00	3.51
1129.65	59.61	54.97	3.51
1130.65	59.41	54.87	3.51
1131.65	59.27	54.83	3.51
1132.65	59.09	54.73	3.51
1133.65	58.96	54.69	3.51
1134.65	58.84	54.62	1.98
1135.65	58.70	54.57	3.51
1136.65	58.57	54.53	3.51
1137.65	58.39	54.42	3.51
1138.65	58.25	54.36	3.51
1139.65	58.12	54.27	3.51
1140.65	57.97	54.20	3.51
1141.65	57.84	54.14	3.51
1142.65	57.70	54.06	3.51
1143.65	57.57	53.97	3.51
1144.65	57.44	53.91	3.51
1145.65	57.32	53.84	3.51
1146.65	57.20	53.77	3.51
1147.65	57.07	53.66	3.51
1148.65	56.89	53.51	3.51
1149.65	56.80	53.51	3.51
1150.65	56.64	53.41	3.51
1151.65	56.50	53.34	3.51
1152.65	56.37	53.27	1.98
1153.65	56.24	53.19	3.51
1154.65	56.09	53.14	3.51
1155.65	56.00	53.07	3.51
1156.65	55.88	52.98	3.51
1157.65	55.73	52.92	3.51
1158.65	55.64	52.84	3.51
1159.65	55.53	52.77	3.51
1160.65	55.43	52.73	1.98
1161.65	55.34	52.65	3.51
1162.65	55.22	52.59	1.98
1163.65	55.14	52.53	3.51
1164.65	55.02	52.44	3.51
1165.65	54.89	52.36	3.51
1166.65	54.80	52.29	3.51
1167.65	54.71	52.23	3.51
1168.65	54.59	52.16	3.51
1169.65	54.46	52.07	3.51
1170.65	54.39	52.04	1.98
1171.65	54.25	51.95	3.51
1172.65	54.14	51.87	3.51
1173.65	54.06	51.82	3.51
1174.65	53.96	51.75	3.51
1175.65	53.85	51.67	3.51
1176.65	53.76	51.60	3.51
1177.65	53.63	51.53	3.51
1178.65	53.53	51.46	3.51
1179.65	53.41	51.39	1.98
1180.65	53.33	51.32	3.51
1181.65	53.23	51.25	3.51
1182.65	53.14	51.19	3.51
1183.65	53.08	51.13	3.51
1184.65	52.98	51.03	3.51
1185.65	52.90	51.01	3.51
1186.65	52.81	50.92	3.51
1187.65	52.75	50.86	3.51
1188.65	52.64	50.79	3.51
1189.65	52.57	50.73	3.51
1190.65	52.44	50.67	3.51
1191.65	52.32	50.59	3.51
1192.65	52.25	50.54	3.51
1193.65	52.09	50.49	3.51
1194.65	51.99	50.42	3.51
1195.65	51.90	50.36	3.51
1196.65	51.80	50.27	3.51
1197.65	51.72	50.19	3.51
1198.65	51.60	50.11	3.51
1199.65	51.56	50.07	3.51
1200.65	51.46	49.99	3.51
1201.65	51.40	49.96	3.51
1202.65	51.31	49.88	3.51
1203.65	51.26	49.83	3.51
1204.65	51.14	49.76	3.51
1205.65	51.05	49.71	3.51
1206.65	50.95	49.62	3.51
1207.65	50.90	49.56	3.51
1208.65	50.80	49.51	3.51
1209.65	50.71	49.44	3.51
1210.65	50.66	49.39	1.98
1211.65	50.59	49.29	3.51
1212.65	50.54	49.23	3.51
1213.65	50.45	49.14	3.51
1214.65	50.35	49.05	3.51
1215.65	50.33	49.01	3.51
1216.65	50.21	48.90	3.51
1217.65	50.15	48.83	1.98
1218.65	50.09	48.80	1.98
1219.65	49.99	48.72	3.51
1220.65	49.91	48.68	3.51
1221.65	49.87	48.61	3.51
1222.65	49.78	48.53	3.51
1223.65	49.71	48.44	3.51
1224.65	49.64	48.36	3.51
1225.65	49.59	48.30	3.51
1226.65	49.50	48.23	3.51
1227.65	49.46	48.20	3.51
1228.65	49.37	48.11	1.98
1229.65	49.32	48.06	3.51
1230.65	49.25	48.03	3.51
1231.65	49.22	47.96	3.51
1232.65	49.14	47.88	3.51
1233.65	49.10	47.84	3.51
1234.65	49.04	47.77	3.51
1235.65	48.97	47.67	3.51
1236.65	48.95	47.65	3.51
1237.65	48.87	47.54	3.51
1238.65	48.79	47.46	3.51
1239.65	48.75	47.42	3.51
1240.65	48.67	47.35	3.51
1241.65	48.61	47.28	3.51
1242.65	48.53	47.23	3.51
1243.65	48.45	47.18	3.51
1244.65	48.42	47.13	3.51
1245.65	48.33	47.00	3.51
1246.65	48.29	46.97	1.98
1247.65	48.22	46.90	3.51
1248.65	48.16	46.85	3.51
1249.65	48.08	46.79	3.51
1250.65	48.04	46.74	3.51
1251.65	48.00	46.69	3.51
1252.65	47.90	46.62	3.51
1253.65	47.86	46.56	3.51
1254.65	47.77	46.52	3.51
1255.65	47.67	46.46	3.51
1256.65	47.60	46.38	3.51
1257.65	47.56	46.31	3.51
1258.65	47.47	46.24	3.51
1259.65	47.39	46.19	3.51
1260.65	47.35	46.17	3.51
1261.65	47.24	46.08	3.51
1262.65	47.21	46.02	3.51
1263.65	47.14	45.95	1.98
1264.65	47.10	45.93	1.98
1265.65	47.02	45.87	3.51
1266.65	46.95	45.81	3.51
1267.65	46.90	45.77	3.51
1268.65	46.80	45.69	3.51
1269.65	46.74	45.66	3.51
1270.65	46.64	45.58	3.51
1271.65	46.57	45.53	3.51
1272.65	46.46	45.44	1.98
1273.65	46.41	45.42	3.51
1274.65	46.31	45.30	3.51
1275.65	46.29	45.29	3.51
1276.65	46.20	45.18	3.51
1277.65	46.16	45.14	1.98
1278.65	46.12	45.08	3.51
1279.65	46.06	45.00	5.04
1280.65	45.99	44.92	1.98
1281.65	45.97	44.88	3.51
1282.65	45.92	44.85	3.51
1283.65	45.86	44.77	3.51
1284.65	45.77	44.70	3.51
1285.65	45.74	44.67	3.51
1286.65	45.67	44.64	3.51
1287.65	45.62	44.55	3.51
1288.65	45.59	44.48	3.51
1289.65	45.55	44.45	3.51
1290.65	45.49	44.43	3.51
1291.65	45.46	44.36	3.51
1292.65	45.38	44.29	3.51
1293.65	45.35	44.30	3.51
