Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
104.17	25.04	25.03	495.54
105.17	25.15	25.15	495.54
106.17	25.22	25.22	494.01
107.17	25.32	25.29	495.54
108.17	25.46	25.38	495.54
109.17	25.55	25.44	495.54
110.17	25.67	25.54	498.59
111.17	25.77	25.60	495.54
112.17	25.85	25.66	497.06
113.17	25.89	25.74	495.54
114.17	25.95	25.85	495.54
115.17	25.99	25.93	495.54
116.17	26.08	26.03	495.54
117.17	26.20	26.15	497.06
118.17	26.30	26.19	495.54
119.17	26.39	26.26	497.06
120.17	26.51	26.34	495.54
121.17	26.62	26.47	495.54
122.17	26.69	26.53	495.54
123.17	26.80	26.66	495.54
124.17	26.88	26.76	495.54
125.17	27.00	26.91	497.06
126.17	27.09	26.97	495.54
127.17	27.27	27.07	495.54
128.17	27.44	27.15	495.54
129.17	27.59	27.25	495.54
130.17	27.64	27.29	495.54
131.17	27.76	27.45	495.54
132.17	27.86	27.55	497.06
133.17	28.00	27.72	495.54
134.17	28.17	27.83	495.54
135.17	28.30	27.93	495.54
136.17	28.45	28.04	498.59
137.17	28.57	28.20	495.54
138.17	28.71	28.36	495.54
139.17	28.85	28.52	495.54
140.17	28.93	28.65	495.54
141.17	29.09	28.75	495.54
142.17	29.23	28.87	495.54
143.17	29.31	28.95	495.54
144.17	29.51	29.07	497.06
145.17	29.64	29.18	489.42
146.17	29.84	29.39	497.06
147.17	29.89	29.53	495.54
148.17	30.01	29.71	495.54
149.17	30.09	29.90	495.54
150.17	30.19	30.11	495.54
151.17	30.33	30.28	495.54
152.17	30.50	30.41	495.54
153.17	30.70	30.53	495.54
154.17	30.89	30.63	495.54
155.17	31.07	30.78	497.06
156.17	31.18	30.94	495.54
157.18	31.32	31.08	495.54
158.17	31.47	31.33	495.54
159.17	31.57	31.52	495.54
160.17	31.75	31.68	495.54
161.17	31.91	31.79	495.54
162.17	32.10	31.87	495.54
163.17	32.25	31.98	497.06
164.17	32.42	32.11	495.54
165.17	32.65	32.31	495.54
166.17	32.78	32.51	495.54
167.17	32.99	32.72	495.54
168.17	33.07	32.82	495.54
169.17	33.19	32.91	495.54
170.17	33.36	33.09	497.06
171.17	33.48	33.19	494.01
172.17	33.65	33.37	495.54
173.17	33.82	33.56	495.54
174.17	33.92	33.66	494.01
175.17	34.07	33.85	495.54
176.17	34.21	33.99	495.54
177.17	34.33	34.18	495.54
178.17	34.45	34.32	495.54
179.17	34.60	34.47	497.06
180.17	34.71	34.57	495.54
181.17	34.87	34.72	495.54
182.18	34.99	34.88	495.54
183.17	35.05	34.94	495.54
184.17	35.21	35.07	497.06
185.17	35.34	35.21	495.54
186.17	35.50	35.37	495.54
187.17	35.69	35.56	492.48
188.17	35.84	35.75	495.54
189.17	35.99	35.85	495.54
190.17	36.14	36.04	497.06
191.17	36.29	36.20	498.59
192.17	36.44	36.34	495.54
193.17	36.60	36.53	495.54
194.17	36.74	36.64	495.54
195.17	36.91	36.83	495.54
196.17	37.01	36.91	495.54
197.17	37.18	37.05	506.23
198.17	37.34	37.21	497.06
199.17	37.49	37.37	495.54
200.17	37.69	37.55	495.54
201.17	37.87	37.68	495.54
202.17	38.09	37.82	495.54
203.17	38.21	37.90	495.54
204.17	38.34	38.01	495.54
205.17	38.47	38.18	495.54
206.17	38.60	38.34	497.06
207.17	38.75	38.48	495.54
208.17	38.88	38.65	495.54
209.17	39.05	38.80	495.54
210.17	39.23	39.00	497.06
211.17	39.38	39.14	495.54
212.17	39.47	39.25	497.06
213.17	39.66	39.42	497.06
214.17	39.77	39.60	495.54
215.17	39.95	39.77	495.54
216.17	40.12	39.91	497.06
217.17	40.30	40.05	495.54
218.17	40.46	40.23	495.54
219.17	40.61	40.34	495.54
220.17	40.74	40.48	495.54
221.17	40.86	40.57	495.54
222.17	40.98	40.73	497.06
223.17	41.14	40.90	495.54
224.18	41.27	41.05	497.06
225.17	41.46	41.23	495.54
226.17	41.60	41.37	497.06
227.17	41.77	41.56	497.06
228.17	41.92	41.69	495.54
229.17	42.05	41.77	495.54
230.17	42.21	41.89	495.54
231.17	42.39	42.00	494.01
232.17	42.56	42.19	497.06
233.17	42.67	42.26	495.54
234.17	42.86	42.46	495.54
235.17	42.95	42.57	495.54
236.17	43.05	42.73	495.54
237.17	43.22	42.90	495.54
238.17	43.36	43.02	495.54
239.17	43.52	43.14	497.06
240.18	43.66	43.30	497.06
241.17	43.82	43.48	495.54
242.17	44.03	43.72	495.54
243.17	44.13	43.97	495.54
244.17	44.25	44.10	495.54
245.17	44.40	44.23	483.31
246.17	44.60	44.40	495.54
247.17	44.74	44.47	495.54
248.17	44.91	44.66	497.06
249.17	45.05	44.81	495.54
250.17	45.16	44.91	497.06
251.17	45.29	45.07	495.54
252.17	45.47	45.15	495.54
253.17	45.63	45.28	497.06
254.17	45.79	45.38	495.54
255.17	45.94	45.53	495.54
256.17	46.07	45.68	495.54
257.17	46.23	45.86	500.12
258.17	46.40	46.03	498.59
259.17	46.52	46.14	495.54
260.17	46.69	46.34	495.54
261.17	46.85	46.51	495.54
262.17	46.99	46.61	495.54
263.17	47.18	46.75	495.54
264.17	47.34	46.87	495.54
265.17	47.51	47.03	497.06
266.17	47.62	47.18	495.54
267.17	47.74	47.37	495.54
268.17	47.88	47.49	497.06
269.17	48.03	47.61	495.54
270.17	48.16	47.69	495.54
271.17	48.34	47.82	495.54
272.17	48.51	48.02	495.54
273.17	48.61	48.16	495.54
274.17	48.76	48.33	497.06
275.17	48.96	48.52	495.54
276.17	49.01	48.60	495.54
277.17	49.17	48.72	495.54
278.17	49.28	48.76	494.01
279.17	49.44	48.94	495.54
280.17	49.62	49.14	498.59
281.17	49.76	49.30	497.06
282.17	49.94	49.42	498.59
283.17	50.10	49.56	495.54
284.17	50.20	49.66	492.48
285.17	50.32	49.77	495.54
286.17	50.52	49.97	497.06
287.17	50.64	50.12	495.54
288.17	50.81	50.28	495.54
289.17	50.97	50.41	495.54
290.17	51.10	50.52	495.54
291.17	51.20	50.68	497.06
292.17	51.35	50.86	495.54
293.17	51.51	51.05	495.54
294.17	51.69	51.24	497.06
295.17	51.86	51.39	494.01
296.17	51.99	51.50	495.54
297.17	52.13	51.64	497.06
298.17	52.22	51.78	495.54
299.17	52.36	51.94	495.54
300.17	52.50	52.15	495.54
301.17	52.65	52.29	495.54
302.17	52.82	52.45	497.06
303.17	52.99	52.59	497.06
304.17	53.15	52.70	497.06
305.17	53.32	52.79	490.95
306.17	53.50	52.92	497.06
307.17	53.60	53.04	497.06
308.17	53.76	53.23	497.06
309.17	53.86	53.34	495.54
310.17	54.01	53.49	498.59
311.17	54.12	53.63	501.65
312.17	54.27	53.84	495.54
313.17	54.43	54.03	495.54
314.17	54.56	54.14	497.06
315.17	54.74	54.30	495.54
316.17	54.85	54.40	495.54
317.17	55.00	54.52	497.06
318.17	55.13	54.63	498.59
319.17	55.31	54.72	495.54
320.17	55.40	54.82	495.54
321.17	55.58	55.00	497.06
322.17	55.73	55.11	495.54
323.17	55.83	55.22	495.54
324.17	56.01	55.44	497.06
325.17	56.16	55.57	495.54
326.17	56.26	55.70	498.59
327.17	56.43	55.87	495.54
328.17	56.57	56.00	498.59
329.17	56.69	56.10	495.54
330.17	56.79	56.18	495.54
331.17	56.97	56.35	495.54
332.17	57.11	56.44	497.06
333.17	57.27	56.63	495.54
334.17	57.40	56.77	495.54
335.17	57.55	56.96	497.06
336.17	57.67	57.18	495.54
337.17	57.83	57.38	495.54
338.17	57.98	57.49	497.06
339.17	58.12	57.64	495.54
340.17	58.28	57.81	495.54
341.17	58.40	57.97	495.54
342.17	58.52	58.09	495.54
343.17	58.69	58.24	506.23
344.17	58.82	58.37	495.54
345.17	58.99	58.55	497.06
346.17	59.13	58.69	495.54
347.18	59.22	58.77	495.54
348.18	59.37	58.90	495.54
349.17	59.53	59.06	495.54
350.17	59.71	59.25	495.54
351.17	59.79	59.34	495.54
352.17	59.99	59.53	495.54
353.17	60.16	59.68	495.54
354.17	60.34	59.86	497.06
355.17	60.50	60.01	497.06
356.17	60.63	60.13	495.54
357.17	60.71	60.18	497.06
358.17	60.82	60.34	495.54
359.17	60.98	60.49	495.54
360.17	61.08	60.59	495.54
361.17	61.23	60.72	495.54
362.17	61.42	60.89	495.54
363.18	61.61	61.02	497.06
364.17	61.71	61.19	487.90
365.17	61.85	61.29	497.06
366.17	62.01	61.42	495.54
367.17	62.14	61.58	495.54
368.17	62.26	61.69	497.06
369.17	62.37	61.82	497.06
370.17	62.50	61.97	495.54
371.17	62.63	62.12	494.01
372.17	62.74	62.23	497.06
373.17	62.87	62.33	495.54
374.17	63.10	62.53	495.54
375.17	63.28	62.70	494.01
376.17	63.39	62.83	495.54
377.17	63.52	62.97	495.54
378.17	63.65	63.09	498.59
379.17	63.78	63.24	497.06
380.17	63.86	63.33	495.54
381.17	64.01	63.46	495.54
382.18	64.19	63.62	497.06
383.18	64.34	63.73	495.54
384.17	64.41	63.81	503.18
385.17	64.58	63.96	497.06
386.17	64.67	64.05	497.06
387.17	64.85	64.22	495.54
388.17	64.99	64.39	495.54
389.17	65.15	64.58	494.01
390.17	65.26	64.72	495.54
391.17	65.41	64.85	497.06
392.17	65.53	64.99	497.06
393.17	65.65	65.14	495.54
394.17	65.78	65.27	495.54
395.17	65.88	65.34	495.54
396.17	66.01	65.44	490.95
397.17	66.14	65.54	495.54
398.17	66.27	65.64	495.54
399.17	66.44	65.80	495.54
400.17	66.58	65.91	495.54
401.17	66.76	66.02	497.06
402.17	66.88	66.14	494.01
403.17	67.03	66.34	495.54
404.17	67.19	66.56	497.06
405.17	67.28	66.67	495.54
406.17	67.42	66.80	497.06
407.17	67.56	66.95	495.54
408.17	67.73	67.16	495.54
409.17	67.84	67.30	495.54
410.17	67.98	67.48	498.59
411.17	68.06	67.55	495.54
412.17	68.19	67.68	498.59
413.17	68.32	67.83	495.54
414.17	68.47	68.00	495.54
415.17	68.55	68.12	495.54
416.18	68.73	68.25	497.06
417.18	68.86	68.34	495.54
418.18	69.01	68.50	495.54
419.17	69.14	68.62	497.06
420.17	69.27	68.73	495.54
421.18	69.39	68.86	495.54
422.17	69.52	68.97	495.54
423.17	69.65	69.12	495.54
424.17	69.77	69.21	495.54
425.17	69.84	69.31	498.59
426.17	70.04	69.49	500.12
427.17	70.19	69.63	497.06
428.17	70.31	69.74	495.54
429.17	70.42	69.84	495.54
430.17	70.61	69.98	495.54
431.17	70.70	70.07	495.54
432.17	70.86	70.19	497.06
433.17	70.96	70.30	495.54
434.17	71.07	70.44	495.54
435.17	71.20	70.54	141.03
436.17	71.36	70.72	1.98
437.17	71.53	70.85	3.51
438.17	71.59	70.96	3.51
439.17	71.69	71.08	3.51
